New column,New column (1)
štríkati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n štríkati -am nedov. (í) nižje pog. plesti: štrikati brezrokavnik\nštríkan -a -o: štrikane rokavice\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
štrúdelj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n štrúdelj -dlja tudi -na [dəl] m (ú) nižje pog. pecivo iz vlečenega testa z različnimi nadevi; zavitek: speči štrudelj / jabolčni štrudelj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
štúc,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n štúc -a m (ȗ) nižje pog. visok kozarec, ki ima dno navadno v obliki mnogokotnika: prazen štuc / spiti dva štuca \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; štúc -a m (ȗ) nižje pog. visok kozarec, ki ima dno navadno v obliki mnogokotnika: prazen štuc / spiti dva štuca \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
štùk,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n štùk štúka m (ȕ ú) nižje pog. nadstropje: stanuje v tretjem štuku \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
štúpa,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n štúpa -e ž (ú) nižje pog. prah, prašek: potresti štupo po krompirju / posuti vneto kožo s štupo s posipom \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
štúpati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n štúpati -am nedov. (ȗ) nižje pog. potresati, posipati: štupati travnik z umetnim gnojilom \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
šúft,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n šúft -a m (ȗ) nižje pog. netovariški, nesramen človek: ta šuft ti ne bo pomagal; ne bodi tak šuft / kot psovka nisi me povabil, šuft \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
šúnder,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n šúnder -dra m (ú) nižje pog. hrup, trušč: v sobi je nastal šunder; ne delajte takega šundra \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
šúntar,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n šúntar -ja m (ū) nižje pog. hujskač: bil je prepirljivec in šuntar \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
šúntati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n šúntati -am nedov. (ú) nižje pog. hujskati: šuntala je moža proti sosedom \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
šús,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n šús -a m (ȗ) \n1. nižje pog. izstrelitev krogle, naboja; strel: šus v glavo, nogo / šus ga je samo oplazil\n2. žarg. negativna ocena (v šoli): dati, dobiti šus; ima dva šusa\n3. nižje pog. nepremišljen, neuglajen človek: kako moreš biti tak šus\n● žarg., šport. peljal je šus spustil se je naravnost po strmini navzdol\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
šúštar,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n šúštar -ja m (ȗ) \n1. nižje pog. čevljar: učiti se za šuštarja\n2. nar. žuželka z enim parom rdeče-črnih kril; rdeči škratec: na deblu lipe je bila gruča šuštarjev\n● žarg., igr. biti šuštar pri nekaterih igrah s kartami igralec, ki pri igri ne doseže nobene točke, zmage\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
šúštarski,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n šúštarski -a -o prid. (ȗ) nižje pog. čevljarski: šuštarski stolček\n♦ etn. šuštarska polka polka, pri kateri se v prvem delu posnema delo čevljarja; tur. šuštarski dan tradicionalna zabavna prireditev s čevljarskim sejmom v Tržiču \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
švèrc,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n švèrc in švêrc švêrca m (ȅ é; ȇ) nižje pog. tihotapljenje, tihotapstvo: šverc z mamili\n● nižje pog. avtomobil je kupil na šverc nezakonito, skrivaj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
švêrcar,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n švêrcar -ja m (ē) nižje pog. tihotapec: to blago je kupil od švercarjev \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
švêrcati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n švêrcati -am nedov. (ē) nižje pog. tihotapiti: prijeli so ga, ker je švercal / švercati cigarete \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
švíndel,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n švíndel -dla m (í) nižje pog., navadno v povedni rabi prevara, goljufija, slepilo: vse to je navaden švindel \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tahinírati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tahinírati -am nedov. (ȋ) nižje pog. lenariti, ne delati: samo tahinirajo, delo pa čaka \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
táncati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n táncati -am nedov. (ȃ) nižje pog. skakati po eni nogi: otrok tanca po pločniku / medved tanca v krogu se prestopa z noge na nogo\n // tancati po eni nogi \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
táška,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n táška -e ž (ȃ) nižje pog. \n1. torbica: izgubila je taško z dokumenti\n2. aktovka: poslovna taška\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
távžent,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n távžent -a [žən] m (ȃ) nav. mn., nižje pog., z rodilnikom nedoločena večja količina; tisoč: tavženti kobilic so se spustili na polja / takih ljudi je na tavžente\n● nižje pog. dekle ima tavžente je bogato \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
távžent,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n távžent [žən] štev. neskl. (ȃ) nižje pog. \n1. tisoč\na) v samostalniški rabi: šteti do tavžent; dva tavžent in tri tavžent je pet tavžent\nb) v prilastkovi rabi: plačati točno tavžent dinarjev; bilo je od dva do tri tavžent ljudi; te spremembe so nastale v nekaj tavžent letih / tudi sklonljivo v pet tavžent(ih) primerih / elipt. za to boš plačal dva tavžent dva tisoč dinarjev; dva tisočaka\n // kot kletvica tavžent hudičev, ti kaj koristi, če si pošten\n2. izraža nedoločeno večjo količino: tavžent ljudi me je že to vprašalo; imeti tavžent opravkov\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tépih,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tépih -a m (ẹ́) nižje pog. preproga: pogrniti tepih; mehek tepih / celi tepihi mahu \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; tépih -a m (ẹ́) nižje pog. preproga: pogrniti tepih; mehek tepih / celi tepihi mahu \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tráč,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tráč -a m (ȃ) nižje pog. čenča: pripovedovati trače; uporabiti za dokaz navaden trač \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trančírati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trančírati -am nedov. in dov. (ȋ) nižje pog. rezati, sekati: trančirati pečeno kokoš \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tríper,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tríper -ja m (í) nižje pog. gonoreja: nalesti se triperja \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trompéta,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trompéta -e ž (ẹ̑) nižje pog. trobenta: igrati (na) trompeto; hrup bobnov in trompet \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trompetíst,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trompetíst -a m (ȋ) nižje pog. trobentač: trompetist v orkestru \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trón,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trón -a m (ọ̑) nižje pog. prestol: kralj sedi na tronu; tron z baldahinom / vladarski tron\n● star. stopiti pred božji tron umreti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróskati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tróskati -am nedov. (ọ̑) nižje pog. nositi: vsak dan troska zelenjavo na trg \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróšt,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tróšt -a m (ọ̑) nižje pog. \n1. tolažba, uteha: v sili je vsak trošt dober\n2. upanje: trošt se ni izpolnil / nimam trošta, da bi se kmalu spet videli\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróštati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tróštati -am nedov. (ọ̑) nižje pog. tolažiti: troštali so nas, da je najhujše že minilo\ntróštati se upati, pričakovati: ne troštamo se več lepih dni; živeti moramo in se troštati, da bo bolje\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trótelj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trótelj -na tudi -tlja [təl] m (ọ́) nižje pog. omejen, neumen človek: še sam ne ve, kakšen trotelj je / kot psovka prekleti troteljni \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trúga,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trúga -e ž (ú) \n1. nižje pog. krsta: položiti mrliča v trugo; črna truga / iti za trugo\n2. nar. zgoraj odprta, zaboju podobna priprava na kmečkem vozu za prevoz drobnega, sipkega materiala: stresati krompir v trugo / pripeljati trugo peska / postaviti kravam trugo s peso in otrobi (leseno) korito\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trúgica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trúgica -e ž (ú) nižje pog. krstica: dati otroka v trugico \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tŕzati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tŕzati -am nedov. (r̄) \n1. sunkovito se premikati zaradi nehotenega skrčenja mišice, mišic: kotički ust so mu živčno trzali / noga, roka mu je trzala / telo mu je trzalo v joku se sunkovito stresalo\n // nehoteno sunkovito se krčiti: mišice na nogi, obrazu mu trzajo\n // v zvezi s s, z delati sunkovite premike, gibe s kakim delom telesa: trzati z obrvmi, ustnicami / konji trzajo s kožo / plesalci ritmično trzajo s telesi\n2. preh. sunkovito, na kratko potegovati: trzati vajeti; žival je trzala verigo in hropla\n● publ. letalo je trzalo se je sunkovito stresalo; publ. vse v njem je trzalo je drhtelo, se je treslo; nižje pog. kdo še trza na take ponudbe, zahteve se zmeni zanje, odgovarja nanje\n♦ muz. trzati pritegovati struno s prstom, trzalico, da zazveni; voj. top trza se ob strelu sunkovito premika v nasprotni smeri od izstrelka\ntrzajóč -a -e: trzajoči prsti; trzajoče ribe v mreži\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túhna,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túhna -e ž (ū) nižje pog. pernica: odeti se v tuhno \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túmpast,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túmpast -a -o prid. (ú) nižje pog. \n1. top: tumpasta britev / tumpast nos\n2. omejen, neumen: tumpast človek; ni tako tumpast, kot se dela / tumpast obraz\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túmpec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túmpec -pca m (ȗ) nižje pog. omejen, neumen človek: ta tumpec namiga ni razumel / kot psovka kaj si pa misliš, tumpec neumni \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túmpek,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túmpek -pka m (ȗ) nižje pog. omejen, neumen človek, zlasti otrok: mali tumpek je hotel pojesti deževnika \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túren,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túren -rna m (ú) nižje pog. cerkveni stolp, zvonik: cerkev z dvema turnoma / grajski turen stolp\n● žarg., alp. preplezati turen veliko pokončno, samostojno stoječo skalo; stolp \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túrenc,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túrenc -a [rən] m (ȗ) nižje pog. stolpič: linica v turencu\n● žarg., alp. preplezati turenc manjšo pokončno, samostojno stoječo skalo; stolpič \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túrenski,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túrenski -a -o [rən] prid. (ū) nižje pog. stolpen: turenske line / turenska ura \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; túrenski -a -o [rən] prid. (ū) nižje pog. stolpen: turenske line / turenska ura \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
urájmati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n urájmati -am dov. (ȃ) nižje pog. slučajno kje dobiti, najti: urajmati kaj zelo poceni / urajmati koga doma\nurájmati se \n1. nav. 3. os. slučajno se zgoditi, se pripetiti: pogosto se urajma, da iskanega človeka ni doma / taka priložnost se redko urajma je redka\n2. s smiselnim osebkom v dajalniku slučajno se posrečiti: če se mu urajma, da jih ujame, bom vesel; tokrat se ti je urajmalo\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
úrlavb,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n úrlavb -a m (ȗ) nižje pog. dopust, zlasti vojaški: vojak je dobil urlavb; iti na urlavb \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
uscáti se,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n uscáti se uščíjem se tudi uščím se dov., uščíj se uščíjte se tudi uščì se uščíte se; uscál se (á í, í) vulg. izprazniti sečni mehur: od strahu se je uscal\n // opraviti malo potrebo: uščije se, kjer je\n● nižje pog. vsak hip se bo uscalo začelo (močno) deževati \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
vándranje,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n vándranje -a s (ȃ) nižje pog. popotovanje: vandranje od vasi do vasi / vandranje po svetu\n // potepanje: popoldansko vandranje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
vándrati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n vándrati -am nedov. (ȃ) nižje pog. popotovati: vandrati iz kraja v kraj / vandrati po svetu\n // potepati se: kje si vandrala celo popoldne\nvandrajóč -a -e: vandrajoč po svetu, je doživel marsikaj / vandrajoči pevci potujoči pevci\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
vándrovec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n vándrovec -vca m (ā) nižje pog. \n1. popotnik: sprejeti vandrovca; biti večni vandrovec\n2. kdor opravlja svoje delo, službo tako, da se premika iz kraja v kraj: vandrovca sta igrala na harmoniko / obrtniški vandrovec potujoči obrtnik\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
vándrovski,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n vándrovski -a -o prid. (ā) nižje pog. \n1. ki (rad) popotuje: vandrovski človek / vandrovski nagon\n2. ki opravlja svoje delo, službo tako, da se premika iz kraja v kraj; potujoč: vandrovski komedijant, pevec\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
váržet,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n váržet -a m (ā) nižje pog. žep: seči z roko v varžet \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
vékarica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n vékarica -e ž (ẹ̄) nižje pog. budilka: naviti vekarico / drdranje vekarice \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
vèlb,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n vèlb vélba m (ȅ ẹ́) nižje pog. obok: sezidati velb; viseti pod velbom \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
víc,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n víc -a m (ȋ) nižje pog. šala, dovtip: smejati se vicem; pripovedovati vice; masten, nedolžen vic / politični, ribiški vic / v povedno-prislovni rabi to bi bil vic, če bi mu vse odnesli\n● nižje pog. biti za vice šaljiv, neresen; nižje pog. no, in v čem je vic tega prizadevanja smisel, namen \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
vínta,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n vínta -e ž (ȋ) nižje pog. \n1. (zaganjalna) ročica: priviti vinto na os; z vinto goniti, vrteti stroj / z vinto zaganjati motor avtomobila z zaganjalno kljuko\n2. vitel: potegniti drevo z vinto\n3. dvigalka: z vinto dvigniti del avtomobila\n● nižje pog. vinta za lesne svedre vrtalo\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
víntati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n víntati -am nedov. (ȋ) nižje pog. \n1. vrteti (gonilno) ročico: vintati z vso močjo\n2. pritiskati na koga, privijati koga: vintati dolžnika / pri zasliševanju so ga vintali\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
vís,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n vís m neskl. (ȋ) star., v prislovni rabi, navadno v zvezi z v v višino: meriti v vis dva metra / rasti v vis in šir\n // kvišku, navzgor: dvigniti koga v vis / pot drži v vis / skakati v vis od veselja\n● nižje pog. roke v vis roke kvišku \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
vréči,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n vréči vŕžem dov., vŕzi vŕzite in vrzíte; vŕgel vŕgla (ẹ́ ȓ) \n1. s silo, navadno ročno, povzročiti, da preide kaj po zraku na drugo mesto: pobral je kamen in ga vrgel; vreči poleno na ogenj; vreči kaj skozi okno; vreči z desno roko; hitro, silovito vreči / vrgel (si) je torbo čez ramo in odšel / vreči mrežo, trnek v vodo; vreči sidro / vreči kepo v koga; vreči puščico v sredino tarče zadeti z njo sredino; vreči žogo visoko v zrak / vrgel je lopato iz rok in stekel; vreči proč pokvarjeno hrano zavreči; vreči stran prazno steklenico odvreči\n // dogovorili so se, da bodo vrgli kovanec se bodo odločili na podlagi dogovorjenega pomena obrnitve kovanca po metu; vrgla sta kocko za zadnjo cigareto žrebala sta s kocko\n // ekspr. vojaki so vrgli orožje iz rok so se razorožili; niso se hoteli več bojevati; ekspr. vreči kovanec v avtomat dati, spustiti\n♦ šport. vreči kopje\n // nav. ekspr., s širokim pomenskim obsegom s silo povzročiti, da preide kaj na drugo mesto: konj je jezdeca vrgel s sebe / reka ga je vrgla na obalo; vihar je brodolomce vrgel na otok / brezoseb.: utopljenca je vrglo na breg; čoln je vrglo na sredo reke / bombniki so vrgli bombe spustili\n // vreči oporišče v zrak razstreliti ga\n2. navadno s prislovnim določilom s silo povzročiti, da kaj hitro, sunkovito spremeni položaj v prostoru: sunek ga je vrgel nazaj; brezoseb. med zaviranjem je potnike vrglo naprej; ekspr. sanje so ga vrgle kvišku zaradi njih se je prebudil, sedel\n // vrgla ga je božjast dobil je napad božjasti\n // ekspr. hitro, sunkovito premakniti kak del telesa: vrgla je glavo nazaj in se zasmejala; sedel je in vrgel noge od sebe; vreči roke kvišku\n3. s silo spraviti koga na tla, v ležeči položaj: zgrabil je nasprotnika in ga vrgel / pes je vrgel otroka v sneg / vreči koga na tla, po tleh; pren., ekspr. že najmanjši neuspeh ga vrže\n // nav. 3. os., pog. povzročiti, da mora kdo ležati: bolezen, skrb ga je vrgla na posteljo; brezoseb. nekaj dni je še hodil okoli, potem pa ga je vrglo\n4. ekspr., s prislovnim določilom s silo spraviti koga od kod: vreči koga iz gostilne, stanovanja, urada / vreči koga čez prag / pog. vreči koga ven\n5. ekspr. dati živini (živinsko) krmo: stopil je v hlev, da bi vrgel kravam / vreči konju ovsa / vreči kokošim\n6. ekspr., s prislovnim določilom poslati, premestiti: sovražnik je svoje glavne sile vrgel na jug; četo so vrgli v boj / usoda ga je vrgla v ta kraj\n7. ekspr., s prislovnim določilom hitro, nepopolno napisati, narisati: na papir je vrgel nekaj verzov; na platno je vrgel prijateljevo podobo\n8. ekspr., s prislovnim določilom, v zvezi vreči oči, pogled pogledati: vrgel je oči na razglas, sliko; vreči neprijazen pogled po kom, za kom / že zdavnaj je vrgel oči nanjo je vzbudila njegovo zanimanje; kritik je skušal vreči pogled na njegovo celotno delo ga (na kratko) oceniti, ovrednotiti\n9. ekspr., z oslabljenim pomenom, z glagolskim samostalnikom izraža dejanje, kot ga določa samostalnik: vreči opazko, vprašanje; vrgel mu je psovko; za njim je vrgel jezno kletev / sonce je vrglo zadnji žarek skozi okno / lažeš, je vrgel iz sebe hitro, silovito rekel\n // v zvezi z v povzročiti, da kdo preide v stanje, kot ga nakazuje določilo: ta dogodek ga je vrgel v bes, obup\n10. navadno s prislovnim določilom povzročiti, narediti, da kaj kje je: gora je vrgla svojo dolgo senco na melišča; smreke so vrgle sence po pobočju / brezoseb. čez noč je vrglo nekaj snega padlo\n // publ., v zvezi z na povzročiti, da se na kaj gleda, o čem misli tako, kot nakazuje določilo: tako ravnanje je vrglo čudno luč nanj; to je vrglo senco na vse sodelavce / vreči na koga sum\n11. pog., s prislovnim določilom dati, prinesti denar, dobiček: kupčija mu je precej vrgla; prodaja mu je vrgla toliko, da je lahko poplačal vse dolgove / les mu je vrgel lepe denarce\n // prinesti, dati: glasovanje mu je vrglo malo glasov / koliko metrov drv bo vrglo drevo\n● ekspr. liter vina ga vrže od litra vina je zelo pijan; nar. svinja je vrgla sedem prašičkov povrgla; ekspr. vreči karte na mizo razkriti komu vsa dejstva, vse zahteve; vreči jasno luč na kaj popolnoma razkriti kaj; pog. vreči partijo taroka zaigrati; ekspr. vrgla mu je poljubček poljubila prste svoje roke in jo obrnila, iztegnila proti njemu; ekspr. kmalu je vrgel puško v koruzo ni več vztrajal, je obupal; nar. repo vržemo naredko posejemo, vsejemo; vreči komu rokavico nekdaj pozvati ga na dvoboj; ekspr. vreči komu trnek z zvijačo poskušati pridobiti koga za svoj namen; pog. varovalko je ven vrglo varovalka je pregorela; publ. vreči vlado povzročiti, da mora odstopiti; ekspr. vreči koga iz društva, stranke, šole izločiti, izključiti; pog., ekspr. že navsezgodaj so ga vrgli iz postelje so zahtevali, povzročili, da je moral vstati; ekspr. vrgli so ga iz službe odpustili so ga, odpovedali so mu delovno razmerje; ekspr. ropot ga je vrgel iz spanja zaradi ropota se je prebudil; ekspr. ta misel ga je vrgla iz tira ga je vznemirila, razburila; ekspr. vreči koga s prestola vzeti mu oblast; star. vreči koga s prižnice oklicati; pog. vreči skrbi čez ramo ne ukvarjati se z njimi; ekspr. vrgla je to novico med zbrane prijatelje nenadoma, nepričakovano jim jo je sporočila; ekspr. vreči denar na cesto, skozi okno, stran dati, izdati denar za kaj nekoristnega, nevrednega, nesmiselnega; ekspr. vreči koga na cesto odpustiti, odsloviti ga (iz službe); prisilno ga izseliti; ekspr. vreči obleko nase, s sebe hitro se obleči, sleči; nižje pog. vreči koga na šajbo ne narediti, kar je bilo obljubljeno, rečeno; ekspr. vrgli so ga v ječo zaprli so ga; ekspr. poročilo je hotel vreči v koš uničiti, zavreči; ekspr. knjige je vrgel v kot trajno ali začasno je nehal študirati; ekspr. to mu je vrgel v obraz to mu je brez obzirov rekel, očital; ekspr. vreči hrano vase hitro, hlastno pojesti; ekspr. vreči kozarček žganja vase izpiti na dušek; pog. profesor ga je vrgel pri izpitu negativno ocenil; pog. čez vreči izbruhati, izbruhniti; pog. komu kaj naprej vreči očitati; pog. kar nazaj ga je vrglo, ko je to slišal zelo je bil presenečen; bibl. kdor je brez greha, naj prvi vrže kamen vanjo človek ne sme obsojati drugih, če sam ni brez napak\nvréči se nav. ekspr. \n1. s prislovnim določilom s sunkovitim odrivom se premakniti kam: ranjenec se je vrgel kvišku, a je spet padel; ko je opazil nevarnost, se je vrgel nazaj\n // s sunkovitim odrivom se premakniti z določenim namenom z enega mesta na drugo: vratar se je vrgel za žogo in jo ujel / iz obupa se je vrgel v prepad s skokom v prepad naredil samomor; vreči se v vodo skočiti\n2. v zvezi z na hitro, sunkovito se premakniti h komu z namenom napasti ga: vrgel se je nanj in ga začel tepsti; vreči se na koga kot ris / kragulj se vrže na svoj plen / z veliko vojsko se je vrgel na nasprotnika\n3. s prislovnim določilom hitro, sunkovito uleči se: ob zvoku sirene se je vrgel na tla; oblečen se je vrgel na posteljo\n4. navadno z glagolskim samostalnikom, v zvezi z na, v izraža nastop intenzivne dejavnosti, kot jo določa samostalnik: z vso vnemo se je vrgel na delo, v študij; vreči se v boj; vrgel se je v branje / vrgel se je v beg začel bežati\n // s širokim pomenskim obsegom intenzivno začeti določeno dejavnost, katere predmet izraža dopolnilo: zgodaj spomladi se je vrgel na vrt / vrgli so se na jedačo začeli hlastno, obilno jesti; z navdušenjem se je vrgel na knjigo jo je začel brati, študirati; vrgel se je na politiko začel politično delovati\n● ekspr. vrgla se mu je okrog vratu navdušeno ga je objela; slabš. vreči se na kolena pred kom poklekniti pred kom; ekspr. sin se je vrgel po očetu ima njegove lastnosti\nvŕžen -a -o: v vodo vržen kamen; plašč, vržen čez ramo; četa, vržena v boj\n♦ filoz. človek je vržen v svet po eksistencialistični filozofiji človek biva brez vnaprejšnje določenosti\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
